"WID","login_count","level","playcount_sum","playtime_sum","recent_date","mode"
W19809,5,2,1,0,2023-04-09,4
W19813,7,2,1,163,2023-04-12,4
W19854,11,2,1,454,2023-04-13,4
W19872,4,2,1,452,2023-04-16,4
W19879,5,2,2,250,2023-04-16,4
W19921,4,2,1,26,2023-04-18,4
W19936,11,2,2,1192,2023-04-20,4
W19991,8,2,2,813,2023-04-23,4
W20003,4,2,3,569,2023-04-26,4
W20043,5,2,2,504,2023-04-28,4
W20117,3,2,1,60,2023-04-26,4
W20120,14,2,3,1027,2023-05-04,4
W20155,4,2,2,347,2023-05-06,4
W20159,9,2,1,601,2023-05-06,5
W20159,9,2,4,852,2023-05-06,4
W20196,11,2,2,2228,2023-05-07,4
W20215,4,2,1,872,2023-05-09,4
W20238,2,2,1,60,2023-05-12,4
W20253,2,2,1,108,2023-05-13,4
W20278,10,2,1,43,2023-05-15,4
W20281,7,2,4,1090,2023-05-16,4
W20343,5,2,3,990,2023-05-20,4
W20602,7,2,4,3707,2023-06-06,4
W20603,2,2,2,2706,2023-06-05,4
W20627,4,2,1,59,2023-06-05,4
W20746,11,2,1,98,2023-06-14,4
W20797,15,2,1,313,2023-06-17,4
W20797,15,2,10,1900,2023-06-22,5
W20797,15,2,1,73,2023-06-18,1
W10142,5,3,2,609,2022-01-04,3
W10148,9,3,1,772,2022-01-04,3
W10148,9,3,2,547,2022-01-04,5
W10168,7,3,1,0,2022-01-05,3
W10168,7,3,2,590,2022-01-05,5
W10202,4,3,1,195,2022-01-16,3
W10243,2,3,3,1461,2022-01-07,3
W10287,11,3,2,1360,2022-01-08,3
W10301,23,3,7,3124,2022-01-09,3
W10301,23,3,7,1780,2022-01-09,5
W10342,7,3,2,989,2022-01-17,3
W10342,7,3,11,2787,2022-01-09,5
W10342,7,3,1,620,2022-01-17,4
W10405,4,3,1,240,2022-01-11,3
W10488,12,3,1,531,2022-01-14,4
W10691,2,3,1,1489,2022-01-20,4
W10691,2,3,3,1617,2022-01-20,3
W10714,4,3,1,1343,2022-01-20,4
W10720,4,3,1,439,2022-07-29,3
W10720,4,3,1,163,2022-07-29,4
W10730,4,3,1,1385,2022-01-21,3
W10730,4,3,2,1982,2022-01-21,4
W10823,6,3,1,543,2022-01-23,1
W10823,6,3,1,465,2022-01-23,4
W10859,8,3,1,587,2022-01-27,4
W10917,5,3,1,899,2022-01-26,3
W10948,4,3,2,2131,2022-02-02,4
W10957,6,3,1,448,2022-01-28,4
W11053,6,3,1,628,2022-02-01,4
W11068,14,3,5,3209,2022-02-18,1
W11068,14,3,2,485,2022-01-31,4
W11146,2,3,2,1055,2022-02-02,4
W11185,2,3,1,822,2022-07-09,4
W11226,6,3,1,576,2022-02-03,4
W11261,2,3,1,649,2022-02-04,1
W11333,9,3,2,816,2022-02-05,3
W11333,9,3,2,1055,2022-02-05,4
W11346,3,3,2,448,2022-02-06,4
W11346,3,3,1,43,2022-05-04,3
W11370,3,3,1,677,2022-02-06,3
W11370,3,3,1,519,2022-02-06,4
W11378,10,3,2,1472,2022-04-23,4
W11386,4,3,2,1419,2022-02-07,3
W11644,6,3,1,804,2022-02-14,4
W11651,2,3,1,1016,2022-02-14,4
W11664,5,3,2,451,2022-02-14,5
W11664,5,3,8,3369,2022-02-14,3
W11766,11,3,1,581,2022-02-17,4
W11852,8,3,1,483,2022-02-21,4
W11906,13,3,2,594,2022-02-20,4
W11910,4,3,1,657,2022-02-20,3
W11933,3,3,1,601,2022-02-21,5
W11933,3,3,3,2278,2022-02-21,3
W11933,3,3,4,1985,2022-02-21,4
W11989,6,3,1,90,2022-02-23,4
W12001,3,3,1,1083,2022-02-23,3
W12041,14,3,2,1638,2022-02-27,4
W12069,6,3,1,763,2022-02-25,3
W12108,7,3,1,951,2022-02-26,4
W12114,3,3,1,1441,2022-02-26,4
W12275,5,3,1,89,2022-03-02,4
W12275,5,3,2,1705,2022-03-02,3
W12323,6,3,3,2009,2022-03-13,4
W12323,6,3,1,347,2022-03-13,3
W12380,2,3,1,1365,2022-03-11,4
W12394,3,3,2,1552,2022-03-10,3
W12394,3,3,2,1833,2022-03-10,4
W12419,4,3,1,161,2022-03-07,4
W12419,4,3,1,748,2022-03-08,1
W12452,7,3,3,2638,2022-03-15,4
W12479,8,3,1,1122,2022-03-09,4
W12524,29,3,2,327,2022-03-11,3
W12563,11,3,1,499,2022-03-14,3
W12599,7,3,7,4015,2022-03-14,4
W12668,14,3,2,561,2022-03-17,4
W12668,14,3,2,1280,2022-03-18,3
W12762,9,3,1,656,2022-03-18,1
W12762,9,3,2,368,2022-03-18,4
W12882,3,3,1,244,2022-03-21,4
W12883,9,3,4,3021,2022-03-21,4
W12961,7,3,5,2984,2022-10-14,4
W12978,10,3,2,623,2022-03-24,4
W13005,3,3,3,1531,2022-03-25,4
W13041,7,3,1,546,2022-04-02,4
W13071,3,3,3,1002,2022-03-28,4
W13292,6,3,2,2160,2022-04-06,4
W13323,7,3,1,1001,2022-04-06,4
W13363,11,3,1,602,2022-04-08,4
W13407,6,3,2,1094,2022-04-10,5
W13407,6,3,2,1060,2022-04-09,1
W13570,6,3,1,383,2022-04-15,4
W13579,2,3,1,1373,2022-04-15,4
W13659,8,3,3,2040,2022-04-18,4
W13747,10,3,4,897,2022-04-21,1
W13865,13,3,2,1802,2022-04-29,4
W13872,25,3,1,80,2022-04-26,1
W13872,25,3,7,1785,2022-04-27,4
W13965,4,3,1,813,2022-05-06,4
W14045,5,3,6,3987,2023-01-05,4
W14111,2,3,1,753,2022-05-06,4
W14237,5,3,3,1155,2022-05-25,4
W14241,2,3,1,517,2022-05-12,4
W14256,8,3,3,881,2022-05-15,4
W14268,4,3,2,1284,2022-05-16,4
W14270,9,3,2,988,2022-05-14,4
W14293,2,3,2,1860,2022-05-15,4
W14332,4,3,1,341,2022-05-16,5
W14332,4,3,1,773,2022-05-16,1
W14332,4,3,1,369,2022-05-16,4
W14363,9,3,4,2125,2022-05-20,4
W14394,4,3,1,886,2022-05-19,4
W14402,4,3,5,5083,2022-05-28,4
W14434,3,3,3,3873,2022-05-22,4
W14470,8,3,1,1113,2022-05-22,4
W14473,4,3,1,745,2022-05-22,4
W14482,10,3,2,1225,2022-12-03,4
W14520,4,3,2,746,2022-05-24,4
W14609,6,3,2,557,2022-05-29,4
W14714,12,3,1,832,2022-06-03,4
W14746,7,3,2,943,2022-06-05,4
W14758,5,3,3,834,2022-06-11,4
W14762,6,3,1,278,2022-06-05,4
W14776,5,3,1,269,2022-06-08,4
W14825,2,3,1,1334,2022-06-07,4
W14850,3,3,2,933,2022-06-08,4
W14903,4,3,9,4602,2022-06-10,4
W14905,12,3,1,270,2022-06-08,4
W14984,5,3,1,1271,2022-06-16,4
W15008,3,3,1,994,2022-06-15,4
W15092,4,3,2,460,2022-06-19,4
W15131,13,3,9,3818,2022-06-22,4
W15234,3,3,1,1022,2022-06-26,4
W15362,4,3,4,4264,2022-07-02,4
W15404,34,3,11,5184,2022-07-05,4
W15423,7,3,1,413,2022-07-04,4
W15464,3,3,2,372,2022-07-06,5
W15464,3,3,2,1052,2022-07-06,4
W15525,6,3,1,1266,2022-07-09,4
W15540,4,3,3,1146,2022-07-10,4
W15562,3,3,1,462,2022-07-11,4
W15599,4,3,1,1339,2022-07-12,4
W15617,3,3,2,2010,2022-07-13,4
W15670,16,3,3,323,2022-07-21,4
W15671,31,3,1,302,2022-07-27,4
W15697,5,3,2,167,2022-12-04,4
W15717,5,3,3,743,2023-01-03,4
W15768,6,3,3,1444,2022-07-20,4
W15781,2,3,2,1466,2022-07-21,4
W15789,2,3,1,1179,2022-07-21,4
W15800,4,3,2,408,2022-07-22,4
W15827,5,3,1,548,2022-07-23,4
W15830,3,3,3,2691,2022-07-24,4
W15833,2,3,1,419,2022-07-23,4
W15838,20,3,6,3013,2023-01-21,4
W15870,6,3,5,435,2022-07-26,4
W15887,3,3,1,399,2022-07-26,4
W15963,16,3,15,3832,2022-07-30,5
W15963,16,3,1,987,2022-07-30,4
W15963,16,3,2,773,2022-07-30,1
W15969,5,3,1,443,2022-07-30,4
W15981,5,3,3,2358,2022-07-30,4
W16094,2,3,1,220,2022-08-05,4
W16203,15,3,1,749,2022-08-10,4
W16220,7,3,3,770,2022-09-10,4
W16279,5,3,3,3709,2022-08-14,4
W16286,2,3,2,2193,2022-08-14,4
W16363,5,3,2,1682,2022-08-18,4
W16380,8,3,3,1537,2022-08-18,4
W16383,2,3,2,1824,2022-08-18,4
W16474,7,3,1,250,2022-08-23,4
W16480,7,3,2,1710,2022-08-26,4
W16491,2,3,1,1235,2022-08-24,4
W16492,5,3,2,3299,2023-04-08,4
W16502,8,3,1,310,2022-08-26,4
W16606,9,3,3,2023,2022-09-01,4
W16613,9,3,3,1389,2022-09-01,4
W16640,11,3,1,272,2022-09-01,4
W16653,7,3,3,1376,2022-09-02,4
W16657,2,3,1,170,2022-09-02,4
W16663,5,3,2,591,2022-09-02,4
W16671,5,3,1,445,2022-09-03,1
W16671,5,3,2,523,2022-09-03,4
W16712,9,3,7,3964,2022-09-07,4
W16795,9,3,4,3105,2022-09-10,4
W16928,4,3,4,3604,2023-01-04,4
W16930,6,3,2,120,2022-09-18,4
W16934,2,3,2,1985,2022-09-18,4
W16938,13,3,1,81,2022-09-26,4
W16949,6,3,7,2840,2022-09-19,4
W16958,7,3,2,339,2022-09-20,4
W16973,31,3,6,2706,2022-09-22,4
W16975,5,3,3,2433,2022-09-21,4
W16997,3,3,1,204,2022-09-22,4
W17001,8,3,2,1607,2023-06-12,4
W17013,3,3,2,744,2022-09-24,4
W17031,6,3,3,2264,2022-09-25,4
W17036,3,3,2,1121,2023-06-30,4
W17037,22,3,4,2232,2022-09-25,4
W17054,11,3,1,543,2022-11-13,4
W17102,2,3,2,2470,2022-09-28,4
W17103,8,3,5,526,2022-09-29,4
W17114,6,3,1,1541,2022-09-29,4
W17197,13,3,2,1971,2022-10-04,4
W17205,3,3,2,1428,2022-10-06,4
W17209,16,3,1,89,2022-10-05,4
W17292,10,3,1,235,2022-10-11,4
W17299,4,3,1,458,2022-10-11,4
W17325,4,3,2,1525,2022-10-14,4
W17331,8,3,1,360,2022-10-16,4
W17332,7,3,4,2427,2022-10-14,4
W17341,5,3,3,1723,2022-10-14,4
W17381,4,3,2,1180,2022-10-16,4
W17391,9,3,3,2475,2023-04-15,4
W17410,24,3,9,4359,2022-10-19,4
W17423,6,3,2,1196,2022-10-20,4
W17436,3,3,1,217,2022-10-22,4
W17464,3,3,2,814,2022-10-24,4
W17473,6,3,1,1565,2022-11-09,4
W17510,4,3,2,1692,2022-10-29,4
W17535,4,3,3,582,2022-10-30,4
W17556,2,3,1,529,2022-10-31,4
W17600,2,3,1,908,2022-11-04,4
W17653,5,3,3,1881,2022-11-09,4
W17677,2,3,2,2404,2022-11-11,4
W17728,2,3,2,725,2022-11-14,4
W17735,2,3,1,565,2022-11-15,4
W17801,8,3,2,1556,2022-11-21,4
W17835,10,3,4,2365,2022-11-24,4
W17846,7,3,4,1370,2022-11-25,4
W17880,21,3,2,434,2022-11-26,4
W17927,2,3,1,162,2022-12-01,4
W17937,6,3,2,690,2022-12-02,4
W17953,26,3,1,384,2022-12-03,4
W17975,21,3,2,633,2022-12-04,4
W18069,3,3,2,1053,2022-12-11,4
W18151,4,3,1,319,2022-12-18,4
W18174,4,3,1,246,2022-12-19,4
W18209,4,3,1,490,2022-12-22,3
W18209,4,3,3,1290,2022-12-22,4
W18259,26,3,6,1246,2023-01-17,4
W18285,8,3,6,2403,2022-12-31,4
W18306,3,3,1,950,2022-12-29,4
W18452,2,3,5,3128,2023-01-08,4
W18455,10,3,2,270,2023-01-09,4
W18463,15,3,2,1709,2023-01-09,4
W18524,8,3,1,775,2023-01-12,4
W18537,3,3,1,472,2023-01-13,4
W18586,3,3,2,1068,2023-01-15,4
W18628,3,3,2,935,2023-01-18,4
W18661,4,3,1,620,2023-01-21,4
W18684,12,3,6,2619,2023-02-05,4
W18688,5,3,3,2203,2023-02-01,4
W18749,5,3,3,1792,2023-01-26,4
W18785,2,3,1,1016,2023-01-28,4
W18790,10,3,2,964,2023-02-03,4
W18810,10,3,5,1085,2023-01-30,4
W18817,12,3,5,1840,2023-01-31,4
W18850,2,3,2,2381,2023-02-02,4
W18929,3,3,2,1331,2023-02-08,4
W18932,2,3,1,298,2023-02-07,4
W18974,7,3,2,574,2023-02-10,4
W18985,2,3,1,507,2023-02-11,4
W18998,3,3,2,1046,2023-02-12,4
W18999,4,3,2,2012,2023-02-12,4
W19015,3,3,2,330,2023-02-13,4
W19019,2,3,1,856,2023-02-13,4
W19031,7,3,1,54,2023-02-14,4
W19036,9,3,2,753,2023-02-14,4
W19051,2,3,2,2323,2023-02-21,4
W19056,3,3,2,1045,2023-02-15,4
W19075,2,3,4,2437,2023-02-16,4
W19077,7,3,2,1420,2023-03-01,4
W19132,2,3,2,1972,2023-02-19,4
W19140,34,3,3,1651,2023-02-20,4
W19251,3,3,4,2248,2023-02-28,4
W19274,2,3,4,1718,2023-03-01,4
W19276,6,3,2,1551,2023-03-27,4
W19310,30,3,2,527,2023-03-18,4
W19353,2,3,2,1364,2023-03-07,4
W19384,4,3,2,325,2023-03-09,4
W19391,4,3,4,3248,2023-03-13,4
W19393,17,3,1,564,2023-03-09,4
W19394,5,3,2,1174,2023-03-10,4
W19429,19,3,5,2610,2023-03-18,4
W19506,3,3,1,1154,2023-03-18,4
W19534,4,3,4,4362,2023-03-19,4
W19546,3,3,1,184,2023-03-19,4
W19574,2,3,5,3254,2023-03-21,4
W19579,12,3,6,255,2023-03-22,4
W19618,4,3,1,556,2023-03-25,4
W19673,9,3,8,2546,2023-04-02,4
W19680,2,3,13,25528,2023-03-30,2
W19680,2,3,16,7274,2023-03-30,4
W19707,8,3,4,3608,2023-04-02,4
W19718,5,3,1,1035,2023-04-02,4
W19752,2,3,2,596,2023-04-07,4
W19753,2,3,1,576,2022-10-30,4
W19770,7,3,3,696,2023-04-06,4
W19780,120,3,4,1591,2023-04-07,4
W19798,10,3,2,835,2023-05-03,4
W19804,3,3,1,628,2023-04-08,4
W19815,14,3,1,372,2023-04-09,4
W19837,2,3,1,904,2023-04-11,4
W19860,7,3,6,3096,2023-04-14,4
W19867,5,3,1,646,2023-04-15,4
W19917,5,3,1,1217,2023-04-19,4
W19931,11,3,5,1385,2023-04-20,4
W19957,19,3,2,254,2023-04-21,4
W19969,3,3,1,464,2023-04-22,4
W19974,5,3,4,2185,2023-04-23,4
W19993,2,3,4,1494,2023-04-24,4
W19996,7,3,1,1000,2023-04-24,4
W19996,7,3,2,556,2023-04-24,5
W20017,3,3,2,2143,2023-06-23,4
W20040,5,3,3,803,2023-04-28,4
W20097,2,3,2,1110,2023-05-02,4
W20121,3,3,2,1653,2023-05-04,4
W20123,2,3,1,515,2023-05-04,4
W20124,11,3,6,3621,2023-05-06,4
W20151,2,3,1,313,2023-05-06,4
W20221,7,3,2,512,2023-05-10,4
W20234,5,3,2,2734,2023-05-13,4
W20242,20,3,1,224,2023-05-12,4
W20300,2,3,1,259,2023-05-18,4
W20313,6,3,2,2054,2023-05-19,4
W20319,3,3,2,911,2023-05-20,4
W20326,2,3,2,2076,2023-05-19,4
W20329,2,3,1,591,2023-05-19,4
W20355,28,3,2,1434,2023-05-20,4
W20355,28,3,2,1510,2023-05-22,3
W20389,4,3,2,1004,2023-05-22,4
W20441,18,3,8,4282,2023-05-25,4
W20454,4,3,2,670,2023-05-25,4
W20505,2,3,1,458,2023-05-28,4
W20515,8,3,3,527,2023-05-29,4
W20517,80,3,3,2115,2023-05-31,3
W20517,80,3,9,22568,2023-06-01,2
W20517,80,3,8,6206,2023-05-31,4
W20576,4,3,2,1300,2023-06-05,4
W20621,2,3,2,2377,2023-06-05,4
W20643,6,3,2,2815,2023-06-07,4
W20661,5,3,1,664,2023-06-08,4
W20748,3,3,3,1930,2023-06-14,4
W20789,3,3,2,1256,2023-06-17,4
W20807,11,3,4,1266,2023-06-19,4
W20823,9,3,2,252,2023-06-29,4
W20825,2,3,2,1730,2023-06-21,4
W20845,2,3,1,981,2023-06-22,4
W20867,3,3,1,1057,2023-06-23,4
W20948,13,3,3,1632,2023-06-30,4
W10062,4,4,1,1549,2022-01-02,3
W10081,9,4,8,2608,2022-01-03,1
W10165,4,4,1,421,2022-03-20,4
W10239,29,4,1,1742,2022-01-07,3
W10446,4,4,3,784,2022-01-12,3
W10482,6,4,1,826,2022-01-14,3
W10483,2,4,1,1522,2022-01-13,4
W10523,7,4,4,1158,2022-01-16,4
W10570,4,4,4,3087,2022-01-16,3
W10667,4,4,3,2573,2022-01-19,4
W10717,5,4,1,751,2022-01-21,3
W10771,4,4,1,298,2022-01-29,3
W10771,4,4,2,1762,2022-01-29,4
W10816,7,4,4,2124,2022-01-29,3
W10873,3,4,2,2969,2022-01-29,4
W11004,21,4,1,796,2022-01-29,3
W11004,21,4,1,844,2022-01-29,4
W11018,6,4,1,1031,2022-01-29,3
W11018,6,4,2,1367,2022-01-29,1
W11021,10,4,2,641,2022-01-30,4
W11041,5,4,2,1555,2022-01-30,3
W11041,5,4,1,503,2022-01-29,4
W11048,2,4,2,2930,2022-01-30,4
W11048,2,4,1,1060,2022-01-30,3
W11069,7,4,1,735,2022-01-31,4
W11069,7,4,3,1803,2022-01-31,5
W11103,3,4,1,1581,2022-01-31,4
W11141,3,4,3,4146,2022-05-02,4
W11211,11,4,1,761,2022-02-02,4
W11215,8,4,3,1872,2022-02-02,3
W11236,6,4,2,1209,2022-02-04,4
W11250,9,4,2,2133,2022-02-05,4
W11326,4,4,1,649,2022-02-05,3
W11326,4,4,1,174,2022-02-05,4
W11548,2,4,4,5951,2022-02-12,4
W11549,8,4,1,304,2022-02-11,3
W11549,8,4,1,425,2022-02-11,4
W11621,3,4,1,1534,2022-02-13,4
W11661,5,4,2,1229,2022-02-15,3
W11661,5,4,1,470,2022-02-15,4
W11695,6,4,1,669,2022-02-15,3
W11695,6,4,1,834,2022-02-15,4
W11695,6,4,3,879,2022-02-15,5
W11701,2,4,1,597,2022-02-15,4
W11701,2,4,2,1021,2022-02-15,3
W11705,2,4,2,617,2022-02-16,3
W11712,7,4,2,838,2022-02-17,3
W11712,7,4,1,663,2022-02-16,4
W11904,14,4,2,1622,2022-02-21,4
W12029,3,4,1,639,2022-02-23,3
W12029,3,4,1,0,2022-02-23,4
W12082,6,4,2,2017,2022-02-25,4
W12105,7,4,1,1520,2023-05-01,4
W12272,3,4,2,702,2022-03-05,3
W12279,7,4,5,2335,2022-03-03,4
W12430,8,4,1,163,2022-02-10,4
W12430,8,4,1,1031,2022-03-08,3
W12490,4,4,1,700,2022-03-09,3
W12490,4,4,1,90,2022-03-09,4
W12523,12,4,1,798,2022-03-10,3
W12523,12,4,1,60,2022-03-10,4
W12548,3,4,3,1958,2022-03-11,4
W12586,2,4,1,1132,2022-03-12,4
W12658,14,4,2,1298,2022-03-19,4
W12825,3,4,1,1477,2022-03-19,4
W12955,5,4,1,757,2022-03-24,4
W12959,6,4,2,1201,2022-03-31,4
W12969,4,4,8,1984,2022-03-24,4
W12984,10,4,2,1265,2022-03-25,4
W12990,5,4,1,701,2022-03-25,1
W12995,13,4,3,2483,2022-04-07,4
W13004,7,4,2,1583,2022-03-25,4
W13032,21,4,1,490,2023-03-04,4
W13033,6,4,1,733,2022-03-26,4
W13080,5,4,6,5344,2022-03-29,4
W13118,6,4,2,377,2022-03-30,4
W13192,12,4,2,397,2022-04-03,4
W13203,3,4,1,871,2022-04-02,4
W13233,8,4,1,601,2022-04-03,5
W13233,8,4,3,2444,2023-04-08,4
W13367,3,4,2,1815,2022-04-09,4
W13367,3,4,9,2077,2022-04-08,5
W13545,9,4,1,1574,2022-04-14,4
W13566,2,4,1,1540,2022-04-15,4
W13603,3,4,1,1594,2022-04-16,4
W13658,4,4,3,2201,2022-04-17,4
W13665,5,4,2,1887,2022-04-20,4
W13745,3,4,6,3018,2022-04-21,4
W13771,4,4,1,596,2022-04-22,5
W13771,4,4,1,1142,2022-04-22,4
W13836,9,4,2,1383,2022-04-25,4
W13867,15,4,2,732,2023-01-02,4
W13895,5,4,5,2701,2022-04-28,4
W13955,4,4,3,2920,2022-04-30,4
W13983,2,4,1,1401,2022-05-01,4
W14104,6,4,1,613,2022-05-10,3
W14104,6,4,1,458,2022-05-10,4
W14114,5,4,2,1700,2022-05-25,4
W14119,33,4,4,835,2022-05-06,4
W14123,12,4,3,1989,2022-05-07,4
W14144,5,4,1,694,2022-05-07,4
W14157,19,4,10,4363,2022-05-09,4
W14391,12,4,1,1322,2022-05-19,4
W14486,4,4,1,528,2022-05-23,4
W14511,7,4,3,385,2022-05-25,4
W14516,7,4,1,1160,2022-05-24,4
W14579,9,4,2,567,2022-05-30,4
W14603,9,4,1,216,2022-05-28,4
W14657,5,4,2,1977,2022-07-19,4
W14696,6,4,3,1148,2022-06-02,4
W14745,12,4,2,1274,2022-06-06,4
W14765,6,4,2,1074,2022-06-06,4
W14766,7,4,1,1447,2023-05-14,4
W14801,10,4,2,1228,2022-12-24,4
W14821,7,4,1,444,2022-06-07,4
W14851,3,4,3,3113,2022-06-12,4
W14899,5,4,2,963,2022-06-10,4
W14932,2,4,1,418,2022-06-11,4
W14937,7,4,1,1500,2022-06-11,4
W14983,6,4,1,1009,2022-06-13,4
W15039,5,4,3,1756,2022-06-17,4
W15043,3,4,3,2216,2022-08-10,4
W15106,5,4,6,2182,2022-06-20,4
W15174,6,4,4,1755,2022-06-25,4
W15206,2,4,2,1635,2022-06-26,4
W15216,5,4,3,1749,2022-07-01,4
W15216,5,4,2,1221,2022-07-03,1
W15311,9,4,3,3871,2022-07-03,4
W15323,21,4,1,463,2022-06-30,4
W15368,6,4,1,1552,2022-07-02,4
W15390,4,4,2,1822,2022-07-23,4
W15449,2,4,1,1554,2022-07-05,4
W15662,4,4,3,1060,2022-07-15,4
W15672,15,4,2,835,2022-07-16,4
W15715,3,4,2,975,2022-07-21,4
W15716,8,4,1,690,2022-07-18,1
W15716,8,4,1,0,2022-07-18,4
W15736,10,4,1,1005,2022-07-19,4
W15794,3,4,1,527,2022-07-21,4
W15849,2,4,2,521,2022-07-24,4
W15892,2,4,1,677,2022-07-27,4
W15893,4,4,2,2880,2022-07-29,4
W15909,6,4,3,2346,2022-08-02,4
W15991,13,4,4,2487,2022-07-30,4
W16039,2,4,1,1486,2022-08-02,4
W16240,9,4,1,424,2022-08-12,4
W16242,7,4,2,1199,2022-08-13,4
W16250,4,4,1,1392,2022-08-13,4
W16394,21,4,1,458,2022-08-19,4
W16419,3,4,5,3721,2022-09-17,4
W16431,7,4,1,1459,2022-08-28,4
W16440,5,4,2,698,2023-05-11,4
W16464,5,4,1,740,2022-08-23,1
W16464,5,4,2,1019,2022-08-23,4
W16527,5,4,3,2343,2022-08-27,4
W16559,4,4,1,485,2022-08-27,4
W16567,9,4,1,1408,2022-08-28,4
W16694,4,4,1,1548,2022-09-04,4
W16774,3,4,4,3450,2022-09-10,4
W16789,4,4,1,1526,2022-09-10,4
W16793,5,4,2,1432,2022-09-10,4
W16798,3,4,2,2060,2022-09-19,4
W16848,4,4,1,799,2022-09-13,4
W16873,9,4,1,508,2022-09-15,4
W16875,3,4,2,1103,2022-09-15,4
W16910,3,4,1,545,2022-09-17,4
W16920,2,4,3,1687,2022-09-24,4
W16946,8,4,3,772,2022-09-25,4
W17043,7,4,2,2945,2022-10-15,4
W17067,3,4,2,1156,2022-09-26,4
W17070,15,4,3,2274,2022-09-26,4
W17119,2,4,1,623,2022-09-29,4
W17133,11,4,3,1607,2022-09-30,4
W17153,3,4,2,1391,2022-10-01,4
W17163,17,4,3,1512,2022-10-02,4
W17192,5,4,2,1776,2022-10-09,4
W17200,26,4,3,1209,2022-10-11,4
W17231,4,4,3,836,2022-10-07,4
W17309,5,4,2,1794,2022-10-12,4
W17382,3,4,1,664,2022-10-16,4
W17392,17,4,6,2502,2022-10-18,4
W17392,17,4,2,866,2022-10-18,5
W17426,8,4,2,2356,2022-10-21,4
W17433,2,4,5,2740,2022-10-22,4
W17553,3,4,3,655,2022-10-31,4
W17563,6,4,2,853,2023-05-12,4
W17568,11,4,4,1347,2022-11-02,4
W17612,3,4,2,783,2022-11-05,4
W17675,6,4,5,3247,2023-04-02,4
W17708,7,4,2,1632,2022-11-20,4
W17719,6,4,2,766,2022-11-13,4
W17777,5,4,4,945,2022-11-18,4
W17808,13,4,2,2792,2022-11-25,4
W17817,6,4,3,1466,2022-12-01,4
W17875,4,4,3,1117,2023-03-29,4
W17876,3,4,3,2849,2023-03-04,4
W17968,10,4,2,754,2022-12-06,4
W18013,34,4,8,4224,2023-03-04,4
W18037,3,4,2,375,2022-12-09,4
W18048,2,4,2,982,2022-12-10,4
W18053,3,4,1,604,2022-12-09,4
W18070,24,4,7,1617,2023-01-29,4
W18168,6,4,7,3042,2022-12-19,4
W18171,5,4,4,1237,2022-12-27,4
W18178,6,4,2,328,2022-12-19,4
W18178,6,4,5,6039,2022-12-27,1
W18226,2,4,1,554,2022-12-24,4
W18292,9,4,5,2671,2022-12-29,4
W18369,10,4,3,2062,2023-01-02,4
W18378,3,4,3,1480,2023-01-02,4
W18383,3,4,1,504,2023-01-02,4
W18547,3,4,3,1406,2023-02-25,4
W18560,15,4,4,2104,2023-01-14,4
W18577,5,4,1,568,2023-01-14,4
W18620,5,4,1,1064,2023-01-18,4
W18657,6,4,1,507,2023-01-20,4
W18657,6,4,1,1286,2023-01-21,1
W18666,14,4,3,1952,2023-01-21,4
W18666,14,4,1,1489,2023-01-23,1
W18678,6,4,2,2364,2023-01-21,4
W18679,2,4,5,1420,2023-01-24,4
W18724,2,4,4,1457,2023-01-23,4
W18736,2,4,4,2173,2023-01-24,4
W18780,4,4,5,3366,2023-01-28,4
W18803,5,4,3,1936,2023-02-03,4
W18809,9,4,2,1608,2023-01-30,4
W18831,12,4,2,938,2023-02-01,4
W18863,4,4,3,643,2023-02-03,4
W18879,5,4,3,1953,2023-02-04,4
W18885,3,4,3,1352,2023-04-11,4
W18901,3,4,2,1153,2023-02-05,4
W18924,2,4,2,1233,2023-02-09,4
W19025,4,4,4,2701,2023-02-15,4
W19038,4,4,3,1705,2023-02-14,4
W19062,5,4,1,576,2023-02-15,4
W19081,8,4,6,3108,2023-04-30,4
W19120,2,4,3,1424,2023-03-04,4
W19181,9,4,2,601,2023-02-24,4
W19192,10,4,6,1883,2023-06-30,4
W19230,4,4,1,696,2023-02-26,4
W19246,3,4,2,2431,2023-02-27,4
W19259,5,4,1,576,2023-02-28,4
W19263,5,4,7,2712,2023-03-01,4
W19263,5,4,2,465,2023-03-01,1
W19300,11,4,2,438,2023-03-03,4
W19339,7,4,1,453,2023-03-05,4
W19388,4,4,1,600,2022-12-03,4
W19420,3,4,3,768,2023-03-15,4
W19431,3,4,2,1071,2023-03-13,4
W19472,14,4,3,733,2023-03-17,4
W19629,2,4,4,2815,2023-03-27,4
W19682,6,4,2,1626,2023-03-30,4
W19741,3,4,1,1748,2023-04-04,4
W19771,2,4,2,1141,2023-04-08,4
W19786,24,4,3,3961,2023-04-07,4
W19824,5,4,2,550,2023-04-11,4
W19865,5,4,4,1770,2023-04-14,4
W19888,9,4,7,3287,2023-04-17,4
W19938,8,4,4,2328,2023-04-20,4
W19954,5,4,1,1072,2023-04-21,4
W19983,3,4,3,1799,2023-04-23,4
W19994,4,4,1,1510,2022-01-24,4
W20132,8,4,3,1862,2023-05-05,4
W20145,2,4,2,749,2023-05-05,4
W20184,5,4,1,758,2023-05-07,4
W20194,4,4,1,1593,2023-05-07,4
W20254,4,4,4,2882,2023-05-13,4
W20263,14,4,1,845,2023-06-29,4
W20267,3,4,4,3575,2023-05-14,4
